Date,Close(t-10),Open(t-10),High(t-10),Low(t-10),Sentiment_Score(t-10),Adj Close(t-10),Close(t-9),Open(t-9),High(t-9),Low(t-9),Sentiment_Score(t-9),Adj Close(t-9),Close(t-8),Open(t-8),High(t-8),Low(t-8),Sentiment_Score(t-8),Adj Close(t-8),Close(t-7),Open(t-7),High(t-7),Low(t-7),Sentiment_Score(t-7),Adj Close(t-7),Close(t-6),Open(t-6),High(t-6),Low(t-6),Sentiment_Score(t-6),Adj Close(t-6),Close(t-5),Open(t-5),High(t-5),Low(t-5),Sentiment_Score(t-5),Adj Close(t-5),Close(t-4),Open(t-4),High(t-4),Low(t-4),Sentiment_Score(t-4),Adj Close(t-4),Close(t-3),Open(t-3),High(t-3),Low(t-3),Sentiment_Score(t-3),Adj Close(t-3),Close(t-2),Open(t-2),High(t-2),Low(t-2),Sentiment_Score(t-2),Adj Close(t-2),Close(t-1),Open(t-1),High(t-1),Low(t-1),Sentiment_Score(t-1),Adj Close(t-1),Close(t),Open(t),High(t),Low(t),Sentiment_Score(t),Adj Close(t)
2020-05-11,8864.7666015625,8672.7822265625,9048.0234375,8667.763671875,0.22,8864.7666015625,8988.5966796875,8869.0576171875,9007.1875,8811.3662109375,0.53,8988.5966796875,8897.46875,8983.6142578125,9167.78125,8830.9716796875,0.3,8897.46875,8912.654296875,8895.7451171875,8956.90625,8645.0244140625,0.12,8912.654296875,9003.0703125,8912.83203125,9062.4150390625,8856.8271484375,0.1,9003.0703125,9268.76171875,9007.44140625,9411.4677734375,8966.7060546875,0.22,9268.76171875,9951.5185546875,9261.8955078125,9992.6640625,9138.322265625,0.15,9951.5185546875,9842.666015625,9936.162109375,9996.7431640625,9767.1728515625,-0.04,9842.666015625,9593.896484375,9840.90625,9913.86328125,9580.64453125,0.19,9593.896484375,8756.4306640625,9591.1689453125,9595.5810546875,8395.107421875,0.03,8756.4306640625,8601.7958984375,8755.53515625,9033.470703125,8374.3232421875,-0.08,8601.7958984375
2020-05-12,8988.5966796875,8869.0576171875,9007.1875,8811.3662109375,0.53,8988.5966796875,8897.46875,8983.6142578125,9167.78125,8830.9716796875,0.3,8897.46875,8912.654296875,8895.7451171875,8956.90625,8645.0244140625,0.12,8912.654296875,9003.0703125,8912.83203125,9062.4150390625,8856.8271484375,0.1,9003.0703125,9268.76171875,9007.44140625,9411.4677734375,8966.7060546875,0.22,9268.76171875,9951.5185546875,9261.8955078125,9992.6640625,9138.322265625,0.15,9951.5185546875,9842.666015625,9936.162109375,9996.7431640625,9767.1728515625,-0.04,9842.666015625,9593.896484375,9840.90625,9913.86328125,9580.64453125,0.19,9593.896484375,8756.4306640625,9591.1689453125,9595.5810546875,8395.107421875,0.03,8756.4306640625,8601.7958984375,8755.53515625,9033.470703125,8374.3232421875,-0.08,8601.7958984375,8804.4775390625,8610.3857421875,8949.8984375,8569.6435546875,-0.07,8804.4775390625
2020-05-13,8897.46875,8983.6142578125,9167.78125,8830.9716796875,0.3,8897.46875,8912.654296875,8895.7451171875,8956.90625,8645.0244140625,0.12,8912.654296875,9003.0703125,8912.83203125,9062.4150390625,8856.8271484375,0.1,9003.0703125,9268.76171875,9007.44140625,9411.4677734375,8966.7060546875,0.22,9268.76171875,9951.5185546875,9261.8955078125,9992.6640625,9138.322265625,0.15,9951.5185546875,9842.666015625,9936.162109375,9996.7431640625,9767.1728515625,-0.04,9842.666015625,9593.896484375,9840.90625,9913.86328125,9580.64453125,0.19,9593.896484375,8756.4306640625,9591.1689453125,9595.5810546875,8395.107421875,0.03,8756.4306640625,8601.7958984375,8755.53515625,9033.470703125,8374.3232421875,-0.08,8601.7958984375,8804.4775390625,8610.3857421875,8949.8984375,8569.6435546875,-0.07,8804.4775390625,9269.9873046875,8805.3876953125,9317.87890625,8805.3876953125,0.13,9269.9873046875
2020-05-14,8912.654296875,8895.7451171875,8956.90625,8645.0244140625,0.12,8912.654296875,9003.0703125,8912.83203125,9062.4150390625,8856.8271484375,0.1,9003.0703125,9268.76171875,9007.44140625,9411.4677734375,8966.7060546875,0.22,9268.76171875,9951.5185546875,9261.8955078125,9992.6640625,9138.322265625,0.15,9951.5185546875,9842.666015625,9936.162109375,9996.7431640625,9767.1728515625,-0.04,9842.666015625,9593.896484375,9840.90625,9913.86328125,9580.64453125,0.19,9593.896484375,8756.4306640625,9591.1689453125,9595.5810546875,8395.107421875,0.03,8756.4306640625,8601.7958984375,8755.53515625,9033.470703125,8374.3232421875,-0.08,8601.7958984375,8804.4775390625,8610.3857421875,8949.8984375,8569.6435546875,-0.07,8804.4775390625,9269.9873046875,8805.3876953125,9317.87890625,8805.3876953125,0.13,9269.9873046875,9733.7216796875,9271.3291015625,9793.2685546875,9255.03515625,0.0,9733.7216796875
2020-05-15,9003.0703125,8912.83203125,9062.4150390625,8856.8271484375,0.1,9003.0703125,9268.76171875,9007.44140625,9411.4677734375,8966.7060546875,0.22,9268.76171875,9951.5185546875,9261.8955078125,9992.6640625,9138.322265625,0.15,9951.5185546875,9842.666015625,9936.162109375,9996.7431640625,9767.1728515625,-0.04,9842.666015625,9593.896484375,9840.90625,9913.86328125,9580.64453125,0.19,9593.896484375,8756.4306640625,9591.1689453125,9595.5810546875,8395.107421875,0.03,8756.4306640625,8601.7958984375,8755.53515625,9033.470703125,8374.3232421875,-0.08,8601.7958984375,8804.4775390625,8610.3857421875,8949.8984375,8569.6435546875,-0.07,8804.4775390625,9269.9873046875,8805.3876953125,9317.87890625,8805.3876953125,0.13,9269.9873046875,9733.7216796875,9271.3291015625,9793.2685546875,9255.03515625,0.0,9733.7216796875,9328.197265625,9734.291015625,9755.828125,9261.3984375,0.12,9328.197265625
2020-05-16,9268.76171875,9007.44140625,9411.4677734375,8966.7060546875,0.22,9268.76171875,9951.5185546875,9261.8955078125,9992.6640625,9138.322265625,0.15,9951.5185546875,9842.666015625,9936.162109375,9996.7431640625,9767.1728515625,-0.04,9842.666015625,9593.896484375,9840.90625,9913.86328125,9580.64453125,0.19,9593.896484375,8756.4306640625,9591.1689453125,9595.5810546875,8395.107421875,0.03,8756.4306640625,8601.7958984375,8755.53515625,9033.470703125,8374.3232421875,-0.08,8601.7958984375,8804.4775390625,8610.3857421875,8949.8984375,8569.6435546875,-0.07,8804.4775390625,9269.9873046875,8805.3876953125,9317.87890625,8805.3876953125,0.13,9269.9873046875,9733.7216796875,9271.3291015625,9793.2685546875,9255.03515625,0.0,9733.7216796875,9328.197265625,9734.291015625,9755.828125,9261.3984375,0.12,9328.197265625,9377.013671875,9333.240234375,9564.205078125,9260.6943359375,-0.1,9377.013671875
2020-05-17,9951.5185546875,9261.8955078125,9992.6640625,9138.322265625,0.15,9951.5185546875,9842.666015625,9936.162109375,9996.7431640625,9767.1728515625,-0.04,9842.666015625,9593.896484375,9840.90625,9913.86328125,9580.64453125,0.19,9593.896484375,8756.4306640625,9591.1689453125,9595.5810546875,8395.107421875,0.03,8756.4306640625,8601.7958984375,8755.53515625,9033.470703125,8374.3232421875,-0.08,8601.7958984375,8804.4775390625,8610.3857421875,8949.8984375,8569.6435546875,-0.07,8804.4775390625,9269.9873046875,8805.3876953125,9317.87890625,8805.3876953125,0.13,9269.9873046875,9733.7216796875,9271.3291015625,9793.2685546875,9255.03515625,0.0,9733.7216796875,9328.197265625,9734.291015625,9755.828125,9261.3984375,0.12,9328.197265625,9377.013671875,9333.240234375,9564.205078125,9260.6943359375,-0.1,9377.013671875,9670.7392578125,9374.9296875,9823.001953125,9349.5458984375,0.24,9670.7392578125
2020-05-18,9842.666015625,9936.162109375,9996.7431640625,9767.1728515625,-0.04,9842.666015625,9593.896484375,9840.90625,9913.86328125,9580.64453125,0.19,9593.896484375,8756.4306640625,9591.1689453125,9595.5810546875,8395.107421875,0.03,8756.4306640625,8601.7958984375,8755.53515625,9033.470703125,8374.3232421875,-0.08,8601.7958984375,8804.4775390625,8610.3857421875,8949.8984375,8569.6435546875,-0.07,8804.4775390625,9269.9873046875,8805.3876953125,9317.87890625,8805.3876953125,0.13,9269.9873046875,9733.7216796875,9271.3291015625,9793.2685546875,9255.03515625,0.0,9733.7216796875,9328.197265625,9734.291015625,9755.828125,9261.3984375,0.12,9328.197265625,9377.013671875,9333.240234375,9564.205078125,9260.6943359375,-0.1,9377.013671875,9670.7392578125,9374.9296875,9823.001953125,9349.5458984375,0.24,9670.7392578125,9726.5751953125,9675.6953125,9906.0302734375,9570.359375,-0.13,9726.5751953125
2020-05-19,9593.896484375,9840.90625,9913.86328125,9580.64453125,0.19,9593.896484375,8756.4306640625,9591.1689453125,9595.5810546875,8395.107421875,0.03,8756.4306640625,8601.7958984375,8755.53515625,9033.470703125,8374.3232421875,-0.08,8601.7958984375,8804.4775390625,8610.3857421875,8949.8984375,8569.6435546875,-0.07,8804.4775390625,9269.9873046875,8805.3876953125,9317.87890625,8805.3876953125,0.13,9269.9873046875,9733.7216796875,9271.3291015625,9793.2685546875,9255.03515625,0.0,9733.7216796875,9328.197265625,9734.291015625,9755.828125,9261.3984375,0.12,9328.197265625,9377.013671875,9333.240234375,9564.205078125,9260.6943359375,-0.1,9377.013671875,9670.7392578125,9374.9296875,9823.001953125,9349.5458984375,0.24,9670.7392578125,9726.5751953125,9675.6953125,9906.0302734375,9570.359375,-0.13,9726.5751953125,9729.0380859375,9727.0634765625,9836.0478515625,9539.6240234375,-0.1,9729.0380859375
2020-05-20,8756.4306640625,9591.1689453125,9595.5810546875,8395.107421875,0.03,8756.4306640625,8601.7958984375,8755.53515625,9033.470703125,8374.3232421875,-0.08,8601.7958984375,8804.4775390625,8610.3857421875,8949.8984375,8569.6435546875,-0.07,8804.4775390625,9269.9873046875,8805.3876953125,9317.87890625,8805.3876953125,0.13,9269.9873046875,9733.7216796875,9271.3291015625,9793.2685546875,9255.03515625,0.0,9733.7216796875,9328.197265625,9734.291015625,9755.828125,9261.3984375,0.12,9328.197265625,9377.013671875,9333.240234375,9564.205078125,9260.6943359375,-0.1,9377.013671875,9670.7392578125,9374.9296875,9823.001953125,9349.5458984375,0.24,9670.7392578125,9726.5751953125,9675.6953125,9906.0302734375,9570.359375,-0.13,9726.5751953125,9729.0380859375,9727.0634765625,9836.0478515625,9539.6240234375,-0.1,9729.0380859375,9522.9814453125,9725.3291015625,9804.7939453125,9447.201171875,0.24,9522.9814453125
2020-05-21,8601.7958984375,8755.53515625,9033.470703125,8374.3232421875,-0.08,8601.7958984375,8804.4775390625,8610.3857421875,8949.8984375,8569.6435546875,-0.07,8804.4775390625,9269.9873046875,8805.3876953125,9317.87890625,8805.3876953125,0.13,9269.9873046875,9733.7216796875,9271.3291015625,9793.2685546875,9255.03515625,0.0,9733.7216796875,9328.197265625,9734.291015625,9755.828125,9261.3984375,0.12,9328.197265625,9377.013671875,9333.240234375,9564.205078125,9260.6943359375,-0.1,9377.013671875,9670.7392578125,9374.9296875,9823.001953125,9349.5458984375,0.24,9670.7392578125,9726.5751953125,9675.6953125,9906.0302734375,9570.359375,-0.13,9726.5751953125,9729.0380859375,9727.0634765625,9836.0478515625,9539.6240234375,-0.1,9729.0380859375,9522.9814453125,9725.3291015625,9804.7939453125,9447.201171875,0.24,9522.9814453125,9081.76171875,9522.740234375,9555.2421875,8869.9306640625,0.1,9081.76171875
2020-05-22,8804.4775390625,8610.3857421875,8949.8984375,8569.6435546875,-0.07,8804.4775390625,9269.9873046875,8805.3876953125,9317.87890625,8805.3876953125,0.13,9269.9873046875,9733.7216796875,9271.3291015625,9793.2685546875,9255.03515625,0.0,9733.7216796875,9328.197265625,9734.291015625,9755.828125,9261.3984375,0.12,9328.197265625,9377.013671875,9333.240234375,9564.205078125,9260.6943359375,-0.1,9377.013671875,9670.7392578125,9374.9296875,9823.001953125,9349.5458984375,0.24,9670.7392578125,9726.5751953125,9675.6953125,9906.0302734375,9570.359375,-0.13,9726.5751953125,9729.0380859375,9727.0634765625,9836.0478515625,9539.6240234375,-0.1,9729.0380859375,9522.9814453125,9725.3291015625,9804.7939453125,9447.201171875,0.24,9522.9814453125,9081.76171875,9522.740234375,9555.2421875,8869.9306640625,0.1,9081.76171875,9182.5771484375,9080.3349609375,9232.9365234375,9008.638671875,0.01,9182.5771484375
2020-05-23,9269.9873046875,8805.3876953125,9317.87890625,8805.3876953125,0.13,9269.9873046875,9733.7216796875,9271.3291015625,9793.2685546875,9255.03515625,0.0,9733.7216796875,9328.197265625,9734.291015625,9755.828125,9261.3984375,0.12,9328.197265625,9377.013671875,9333.240234375,9564.205078125,9260.6943359375,-0.1,9377.013671875,9670.7392578125,9374.9296875,9823.001953125,9349.5458984375,0.24,9670.7392578125,9726.5751953125,9675.6953125,9906.0302734375,9570.359375,-0.13,9726.5751953125,9729.0380859375,9727.0634765625,9836.0478515625,9539.6240234375,-0.1,9729.0380859375,9522.9814453125,9725.3291015625,9804.7939453125,9447.201171875,0.24,9522.9814453125,9081.76171875,9522.740234375,9555.2421875,8869.9306640625,0.1,9081.76171875,9182.5771484375,9080.3349609375,9232.9365234375,9008.638671875,0.01,9182.5771484375,9209.287109375,9185.0625,9302.501953125,9118.1083984375,-0.06,9209.287109375
2020-05-24,9733.7216796875,9271.3291015625,9793.2685546875,9255.03515625,0.0,9733.7216796875,9328.197265625,9734.291015625,9755.828125,9261.3984375,0.12,9328.197265625,9377.013671875,9333.240234375,9564.205078125,9260.6943359375,-0.1,9377.013671875,9670.7392578125,9374.9296875,9823.001953125,9349.5458984375,0.24,9670.7392578125,9726.5751953125,9675.6953125,9906.0302734375,9570.359375,-0.13,9726.5751953125,9729.0380859375,9727.0634765625,9836.0478515625,9539.6240234375,-0.1,9729.0380859375,9522.9814453125,9725.3291015625,9804.7939453125,9447.201171875,0.24,9522.9814453125,9081.76171875,9522.740234375,9555.2421875,8869.9306640625,0.1,9081.76171875,9182.5771484375,9080.3349609375,9232.9365234375,9008.638671875,0.01,9182.5771484375,9209.287109375,9185.0625,9302.501953125,9118.1083984375,-0.06,9209.287109375,8790.3681640625,9212.283203125,9288.404296875,8787.2509765625,0.0,8790.3681640625
2020-05-25,9328.197265625,9734.291015625,9755.828125,9261.3984375,0.12,9328.197265625,9377.013671875,9333.240234375,9564.205078125,9260.6943359375,-0.1,9377.013671875,9670.7392578125,9374.9296875,9823.001953125,9349.5458984375,0.24,9670.7392578125,9726.5751953125,9675.6953125,9906.0302734375,9570.359375,-0.13,9726.5751953125,9729.0380859375,9727.0634765625,9836.0478515625,9539.6240234375,-0.1,9729.0380859375,9522.9814453125,9725.3291015625,9804.7939453125,9447.201171875,0.24,9522.9814453125,9081.76171875,9522.740234375,9555.2421875,8869.9306640625,0.1,9081.76171875,9182.5771484375,9080.3349609375,9232.9365234375,9008.638671875,0.01,9182.5771484375,9209.287109375,9185.0625,9302.501953125,9118.1083984375,-0.06,9209.287109375,8790.3681640625,9212.283203125,9288.404296875,8787.2509765625,0.0,8790.3681640625,8906.9345703125,8786.107421875,8951.005859375,8719.66796875,0.02,8906.9345703125
2020-05-26,9377.013671875,9333.240234375,9564.205078125,9260.6943359375,-0.1,9377.013671875,9670.7392578125,9374.9296875,9823.001953125,9349.5458984375,0.24,9670.7392578125,9726.5751953125,9675.6953125,9906.0302734375,9570.359375,-0.13,9726.5751953125,9729.0380859375,9727.0634765625,9836.0478515625,9539.6240234375,-0.1,9729.0380859375,9522.9814453125,9725.3291015625,9804.7939453125,9447.201171875,0.24,9522.9814453125,9081.76171875,9522.740234375,9555.2421875,8869.9306640625,0.1,9081.76171875,9182.5771484375,9080.3349609375,9232.9365234375,9008.638671875,0.01,9182.5771484375,9209.287109375,9185.0625,9302.501953125,9118.1083984375,-0.06,9209.287109375,8790.3681640625,9212.283203125,9288.404296875,8787.2509765625,0.0,8790.3681640625,8906.9345703125,8786.107421875,8951.005859375,8719.66796875,0.02,8906.9345703125,8835.052734375,8909.5859375,8991.9677734375,8757.2939453125,0.12,8835.052734375
2020-05-27,9670.7392578125,9374.9296875,9823.001953125,9349.5458984375,0.24,9670.7392578125,9726.5751953125,9675.6953125,9906.0302734375,9570.359375,-0.13,9726.5751953125,9729.0380859375,9727.0634765625,9836.0478515625,9539.6240234375,-0.1,9729.0380859375,9522.9814453125,9725.3291015625,9804.7939453125,9447.201171875,0.24,9522.9814453125,9081.76171875,9522.740234375,9555.2421875,8869.9306640625,0.1,9081.76171875,9182.5771484375,9080.3349609375,9232.9365234375,9008.638671875,0.01,9182.5771484375,9209.287109375,9185.0625,9302.501953125,9118.1083984375,-0.06,9209.287109375,8790.3681640625,9212.283203125,9288.404296875,8787.2509765625,0.0,8790.3681640625,8906.9345703125,8786.107421875,8951.005859375,8719.66796875,0.02,8906.9345703125,8835.052734375,8909.5859375,8991.9677734375,8757.2939453125,0.12,8835.052734375,9181.017578125,8837.380859375,9203.3203125,8834.1572265625,-0.04,9181.017578125
2020-05-28,9726.5751953125,9675.6953125,9906.0302734375,9570.359375,-0.13,9726.5751953125,9729.0380859375,9727.0634765625,9836.0478515625,9539.6240234375,-0.1,9729.0380859375,9522.9814453125,9725.3291015625,9804.7939453125,9447.201171875,0.24,9522.9814453125,9081.76171875,9522.740234375,9555.2421875,8869.9306640625,0.1,9081.76171875,9182.5771484375,9080.3349609375,9232.9365234375,9008.638671875,0.01,9182.5771484375,9209.287109375,9185.0625,9302.501953125,9118.1083984375,-0.06,9209.287109375,8790.3681640625,9212.283203125,9288.404296875,8787.2509765625,0.0,8790.3681640625,8906.9345703125,8786.107421875,8951.005859375,8719.66796875,0.02,8906.9345703125,8835.052734375,8909.5859375,8991.9677734375,8757.2939453125,0.12,8835.052734375,9181.017578125,8837.380859375,9203.3203125,8834.1572265625,-0.04,9181.017578125,9525.7509765625,9184.9453125,9546.3193359375,9148.45703125,0.11,9525.7509765625
2020-05-29,9729.0380859375,9727.0634765625,9836.0478515625,9539.6240234375,-0.1,9729.0380859375,9522.9814453125,9725.3291015625,9804.7939453125,9447.201171875,0.24,9522.9814453125,9081.76171875,9522.740234375,9555.2421875,8869.9306640625,0.1,9081.76171875,9182.5771484375,9080.3349609375,9232.9365234375,9008.638671875,0.01,9182.5771484375,9209.287109375,9185.0625,9302.501953125,9118.1083984375,-0.06,9209.287109375,8790.3681640625,9212.283203125,9288.404296875,8787.2509765625,0.0,8790.3681640625,8906.9345703125,8786.107421875,8951.005859375,8719.66796875,0.02,8906.9345703125,8835.052734375,8909.5859375,8991.9677734375,8757.2939453125,0.12,8835.052734375,9181.017578125,8837.380859375,9203.3203125,8834.1572265625,-0.04,9181.017578125,9525.7509765625,9184.9453125,9546.3193359375,9148.45703125,0.11,9525.7509765625,9439.1240234375,9528.35546875,9573.6669921875,9379.3388671875,0.05,9439.1240234375
2020-05-30,9522.9814453125,9725.3291015625,9804.7939453125,9447.201171875,0.24,9522.9814453125,9081.76171875,9522.740234375,9555.2421875,8869.9306640625,0.1,9081.76171875,9182.5771484375,9080.3349609375,9232.9365234375,9008.638671875,0.01,9182.5771484375,9209.287109375,9185.0625,9302.501953125,9118.1083984375,-0.06,9209.287109375,8790.3681640625,9212.283203125,9288.404296875,8787.2509765625,0.0,8790.3681640625,8906.9345703125,8786.107421875,8951.005859375,8719.66796875,0.02,8906.9345703125,8835.052734375,8909.5859375,8991.9677734375,8757.2939453125,0.12,8835.052734375,9181.017578125,8837.380859375,9203.3203125,8834.1572265625,-0.04,9181.017578125,9525.7509765625,9184.9453125,9546.3193359375,9148.45703125,0.11,9525.7509765625,9439.1240234375,9528.35546875,9573.6669921875,9379.3388671875,0.05,9439.1240234375,9700.4140625,9438.9140625,9704.0302734375,9366.7294921875,0.3,9700.4140625
2020-05-31,9081.76171875,9522.740234375,9555.2421875,8869.9306640625,0.1,9081.76171875,9182.5771484375,9080.3349609375,9232.9365234375,9008.638671875,0.01,9182.5771484375,9209.287109375,9185.0625,9302.501953125,9118.1083984375,-0.06,9209.287109375,8790.3681640625,9212.283203125,9288.404296875,8787.2509765625,0.0,8790.3681640625,8906.9345703125,8786.107421875,8951.005859375,8719.66796875,0.02,8906.9345703125,8835.052734375,8909.5859375,8991.9677734375,8757.2939453125,0.12,8835.052734375,9181.017578125,8837.380859375,9203.3203125,8834.1572265625,-0.04,9181.017578125,9525.7509765625,9184.9453125,9546.3193359375,9148.45703125,0.11,9525.7509765625,9439.1240234375,9528.35546875,9573.6669921875,9379.3388671875,0.05,9439.1240234375,9700.4140625,9438.9140625,9704.0302734375,9366.7294921875,0.3,9700.4140625,9461.05859375,9700.10546875,9700.34375,9432.296875,-0.14,9461.05859375
2020-06-01,9182.5771484375,9080.3349609375,9232.9365234375,9008.638671875,0.01,9182.5771484375,9209.287109375,9185.0625,9302.501953125,9118.1083984375,-0.06,9209.287109375,8790.3681640625,9212.283203125,9288.404296875,8787.2509765625,0.0,8790.3681640625,8906.9345703125,8786.107421875,8951.005859375,8719.66796875,0.02,8906.9345703125,8835.052734375,8909.5859375,8991.9677734375,8757.2939453125,0.12,8835.052734375,9181.017578125,8837.380859375,9203.3203125,8834.1572265625,-0.04,9181.017578125,9525.7509765625,9184.9453125,9546.3193359375,9148.45703125,0.11,9525.7509765625,9439.1240234375,9528.35546875,9573.6669921875,9379.3388671875,0.05,9439.1240234375,9700.4140625,9438.9140625,9704.0302734375,9366.7294921875,0.3,9700.4140625,9461.05859375,9700.10546875,9700.34375,9432.296875,-0.14,9461.05859375,10167.2685546875,9463.60546875,10199.5654296875,9450.8994140625,0.19,10167.2685546875
2020-06-02,9209.287109375,9185.0625,9302.501953125,9118.1083984375,-0.06,9209.287109375,8790.3681640625,9212.283203125,9288.404296875,8787.2509765625,0.0,8790.3681640625,8906.9345703125,8786.107421875,8951.005859375,8719.66796875,0.02,8906.9345703125,8835.052734375,8909.5859375,8991.9677734375,8757.2939453125,0.12,8835.052734375,9181.017578125,8837.380859375,9203.3203125,8834.1572265625,-0.04,9181.017578125,9525.7509765625,9184.9453125,9546.3193359375,9148.45703125,0.11,9525.7509765625,9439.1240234375,9528.35546875,9573.6669921875,9379.3388671875,0.05,9439.1240234375,9700.4140625,9438.9140625,9704.0302734375,9366.7294921875,0.3,9700.4140625,9461.05859375,9700.10546875,9700.34375,9432.296875,-0.14,9461.05859375,10167.2685546875,9463.60546875,10199.5654296875,9450.8994140625,0.19,10167.2685546875,9529.8037109375,10162.9736328125,10182.3408203125,9460.5712890625,0.38,9529.8037109375
2020-06-03,8790.3681640625,9212.283203125,9288.404296875,8787.2509765625,0.0,8790.3681640625,8906.9345703125,8786.107421875,8951.005859375,8719.66796875,0.02,8906.9345703125,8835.052734375,8909.5859375,8991.9677734375,8757.2939453125,0.12,8835.052734375,9181.017578125,8837.380859375,9203.3203125,8834.1572265625,-0.04,9181.017578125,9525.7509765625,9184.9453125,9546.3193359375,9148.45703125,0.11,9525.7509765625,9439.1240234375,9528.35546875,9573.6669921875,9379.3388671875,0.05,9439.1240234375,9700.4140625,9438.9140625,9704.0302734375,9366.7294921875,0.3,9700.4140625,9461.05859375,9700.10546875,9700.34375,9432.296875,-0.14,9461.05859375,10167.2685546875,9463.60546875,10199.5654296875,9450.8994140625,0.19,10167.2685546875,9529.8037109375,10162.9736328125,10182.3408203125,9460.5712890625,0.38,9529.8037109375,9656.7177734375,9533.7607421875,9682.859375,9471.8466796875,-0.12,9656.7177734375
2020-06-04,8906.9345703125,8786.107421875,8951.005859375,8719.66796875,0.02,8906.9345703125,8835.052734375,8909.5859375,8991.9677734375,8757.2939453125,0.12,8835.052734375,9181.017578125,8837.380859375,9203.3203125,8834.1572265625,-0.04,9181.017578125,9525.7509765625,9184.9453125,9546.3193359375,9148.45703125,0.11,9525.7509765625,9439.1240234375,9528.35546875,9573.6669921875,9379.3388671875,0.05,9439.1240234375,9700.4140625,9438.9140625,9704.0302734375,9366.7294921875,0.3,9700.4140625,9461.05859375,9700.10546875,9700.34375,9432.296875,-0.14,9461.05859375,10167.2685546875,9463.60546875,10199.5654296875,9450.8994140625,0.19,10167.2685546875,9529.8037109375,10162.9736328125,10182.3408203125,9460.5712890625,0.38,9529.8037109375,9656.7177734375,9533.7607421875,9682.859375,9471.8466796875,-0.12,9656.7177734375,9800.63671875,9655.8544921875,9887.6103515625,9525.2470703125,0.02,9800.63671875
2020-06-05,8835.052734375,8909.5859375,8991.9677734375,8757.2939453125,0.12,8835.052734375,9181.017578125,8837.380859375,9203.3203125,8834.1572265625,-0.04,9181.017578125,9525.7509765625,9184.9453125,9546.3193359375,9148.45703125,0.11,9525.7509765625,9439.1240234375,9528.35546875,9573.6669921875,9379.3388671875,0.05,9439.1240234375,9700.4140625,9438.9140625,9704.0302734375,9366.7294921875,0.3,9700.4140625,9461.05859375,9700.10546875,9700.34375,9432.296875,-0.14,9461.05859375,10167.2685546875,9463.60546875,10199.5654296875,9450.8994140625,0.19,10167.2685546875,9529.8037109375,10162.9736328125,10182.3408203125,9460.5712890625,0.38,9529.8037109375,9656.7177734375,9533.7607421875,9682.859375,9471.8466796875,-0.12,9656.7177734375,9800.63671875,9655.8544921875,9887.6103515625,9525.2470703125,0.02,9800.63671875,9665.533203125,9800.2158203125,9869.2373046875,9663.216796875,-0.0,9665.533203125
2020-06-06,9181.017578125,8837.380859375,9203.3203125,8834.1572265625,-0.04,9181.017578125,9525.7509765625,9184.9453125,9546.3193359375,9148.45703125,0.11,9525.7509765625,9439.1240234375,9528.35546875,9573.6669921875,9379.3388671875,0.05,9439.1240234375,9700.4140625,9438.9140625,9704.0302734375,9366.7294921875,0.3,9700.4140625,9461.05859375,9700.10546875,9700.34375,9432.296875,-0.14,9461.05859375,10167.2685546875,9463.60546875,10199.5654296875,9450.8994140625,0.19,10167.2685546875,9529.8037109375,10162.9736328125,10182.3408203125,9460.5712890625,0.38,9529.8037109375,9656.7177734375,9533.7607421875,9682.859375,9471.8466796875,-0.12,9656.7177734375,9800.63671875,9655.8544921875,9887.6103515625,9525.2470703125,0.02,9800.63671875,9665.533203125,9800.2158203125,9869.2373046875,9663.216796875,-0.0,9665.533203125,9653.6796875,9664.904296875,9773.431640625,9591.0244140625,-0.02,9653.6796875
2020-06-07,9525.7509765625,9184.9453125,9546.3193359375,9148.45703125,0.11,9525.7509765625,9439.1240234375,9528.35546875,9573.6669921875,9379.3388671875,0.05,9439.1240234375,9700.4140625,9438.9140625,9704.0302734375,9366.7294921875,0.3,9700.4140625,9461.05859375,9700.10546875,9700.34375,9432.296875,-0.14,9461.05859375,10167.2685546875,9463.60546875,10199.5654296875,9450.8994140625,0.19,10167.2685546875,9529.8037109375,10162.9736328125,10182.3408203125,9460.5712890625,0.38,9529.8037109375,9656.7177734375,9533.7607421875,9682.859375,9471.8466796875,-0.12,9656.7177734375,9800.63671875,9655.8544921875,9887.6103515625,9525.2470703125,0.02,9800.63671875,9665.533203125,9800.2158203125,9869.2373046875,9663.216796875,-0.0,9665.533203125,9653.6796875,9664.904296875,9773.431640625,9591.0244140625,-0.02,9653.6796875,9758.8525390625,9653.0029296875,9768.498046875,9458.150390625,-0.06,9758.8525390625
